User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude
User_65,2025-01-08 23:48:19,0.654,0.2722,Driving,Koila,Reckless_Driving,1way,1,60,3G,-111,93,-21,0.0020822895696866,40.32214756039018,21.793155593335825
User_52,2025-01-09 00:06:06,0.706,0.4154,Driving,Koila,Driving_Under_Influence,1way,0,20,5G,-115,53,3,0.0013655727545399,38.821617,21.789768629092865
User_50,2025-01-09 01:20:16,0.395,0.2414,Walking,Zep,Speeding,2way,0,50,112,-85,63,6,0.0041416824440118,40.27930500718709,21.75298564287269
User_75,2025-01-09 03:11:02,0.65,0.3034,Driving,Koila,Speeding,2way,0,10,WiFi,-68,54,16,0.007416797983699,40.32218790360286,18.276433
User_45,2025-01-09 03:16:38,0.693,0.2124,Flying,Ligeris,Driving_Under_Influence,1way,4,60,5G,-93,7,15,0.002380791812115,40.30588177401792,21.80674429069317
User_38,2025-01-09 08:03:29,0.497,0.2876,Driving,Koila,Reckless_Driving,1way,0,80,5G,-106,-158,16,0.0084169795412055,40.32283046445336,21.790189630221654
User_18,2025-01-09 08:28:23,0.669,0.1764,Running,Zep,Speeding,1way,0,60,101,-90,44,15,0.0037597064019451,40.27968789498286,21.751899039058458
User_66,2025-01-09 09:41:07,0.551,0.1539,Walking,Ligeris,Reckless_Driving,2way,150,40,WiFi,-70,62,-16,0.0031492159788139,40.30622708045934,21.807463246812393
User_80,2025-01-09 11:49:44,0.447,0.3446,Walking,Koila,Speeding,1way,160,80,3G,-117,16,-12,0.006733712388283,40.32208183517773,21.79035645712668
User_93,2025-01-09 12:18:01,0.333,0.4043,Running,Ligeris,Driving_Under_Influence,1way,0,30,3G,-103,50,-5,0.004133148125239,37.887561,21.80836555558918
User_86,2025-01-09 15:30:56,0.343,0.2318,Walking,Ligeris,Reckless_Driving,2way,0,60,5G,-70,-134,-14,0.0011668687487139,40.306014741044685,21.80973272403528
User_63,2025-01-09 16:27:39,0.549,0.3863,Driving,Zep,Reckless_Driving,2way,1,30,104,-85,32,14,0.0095069231324928,40.280441970686155,21.752679935293163
User_40,2025-01-09 17:31:51,0.357,0.1041,Walking,Zep,Speeding,1way,1,20,5G,-113,16,-12,0.049,40.28055298733385,21.75387225317129
User_81,2025-01-09 18:42:33,0.307,0.1083,Walking,Zep,Speeding,6way,4,20,4G,-90,28,-4,0.0013973736121919,40.27921527772971,21.75297082552628
User_71,2025-01-09 20:13:17,0.259,0.2782,Walking,Ligeris,Reckless_Driving,2way,3,30,WiFi,-56,87,12,0.0056045426867414,42.531923,21.80704291364395
User_73,2025-01-09 22:33:36,0.343,0.3883,Driving,Koila,Driving_Under_Influence,4way,1,30,4G,-104,38,-15,0.042,40.32296777445302,21.791818561531116
User_51,2025-01-09 23:11:01,0.574,0.1523,Flying,Ligeris,Reckless_Driving,4way,1,40,WiFi,-69,12,2,0.003103435614292,40.30730633637237,21.806855820065724
User_09,2025-01-10 00:29:16,0.444,0.1207,Driving,Zep,Reckless_Driving,1way,3,70,3G,-71,77,16,0.0087245694227366,37.479675,21.753878990290243
User_50,2025-01-10 04:13:19,0.395,0.2434,Driving,Zep,Reckless_Driving,2way,4,60,3G,-108,14,23,0.0081100069526249,40.28034372121554,21.75358197794321
User_41,2025-01-10 04:46:51,0.642,0.3625,Walking,Ligeris,7,4way,2,20,3G,-96,46,-3,0.0039855220992738,40.30618983644277,21.80744290200267
User_95,2025-01-10 07:34:32,0.36,0.2939,Running,Zep,8,2way,0,80,5G,-114,3,4,0.009510292344395,40.27934442893257,21.753393103931423
User_74,2025-01-10 07:34:53,0.564,0.189,Driving,Zep,Speeding,6way,0,40,5G,-85,45,13,0.0043779807753977,40.27970248697552,21.753312819712395
User_86,2025-01-10 08:23:14,0.343,0.2328,Flying,Ligeris,Driving_Under_Influence,1way,0,40,4G,-114,7,-11,0.0013632351933169,40.30695815420306,21.80619693927737
User_34,2025-01-10 09:19:26,0.466,0.1382,Running,Ligeris,Speeding,4way,0,30,4G,-75,81,-8,0.0098370438208918,42.369053,21.806700053573547
User_31,2025-01-10 10:17:00,0.293,0.4177,Driving,Ligeris,Driving_Under_Influence,2way,5,90,3G,-82,-138,-4,0.0095960031529752,40.306510479616385,21.808384280798165
User_24,2025-01-10 11:21:36,0.354,0.3588,Running,Zep,Driving_Under_Influence,2way,4,70,112,-80,66,-1,0.008347048421625,40.27941948318015,21.753475808343858
User_07,2025-01-10 12:51:57,0.47,0.2504,Driving,Koila,Speeding,4way,160,20,3G,-81,32,11,0.0058484793922565,40.32187662788744,21.79244555686692
User_89,2025-01-10 13:40:55,0.606,0.4112,Driving,Zep,7,1way,0,20,3G,-82,38,-6,0.0092197201388775,40.28016920847961,21.754272150451033
User_40,2025-01-10 14:19:48,0.357,0.1061,Running,Koila,Driving_Under_Influence,1way,3,100,3G,-92,28,13,0.046,40.32325287496374,21.79119916333355
User_15,2025-01-10 14:20:55,0.369,0.0598,Running,Ligeris,Reckless_Driving,2way,0,50,102,-92,93,14,0.0090169788377427,40.30542179096337,21.806040027149283
User_67,2025-01-10 16:59:35,0.692,0.2591,Driving,Ligeris,Reckless_Driving,2way,1,60,4G,-75,69,5,0.0097716062576117,40.30651234188743,23.061594
User_76,2025-01-10 17:45:06,0.251,0.1802,Running,Koila,Reckless_Driving,2way,0,10,102,-119,77,-14,0.0075260922079172,40.322434132285046,21.789628502743295
User_78,2025-01-10 18:52:09,0.615,0.228,Driving,Ligeris,Reckless_Driving,2way,0,70,5G,-111,18,-23,0.0084559612046534,40.307509124423795,21.808748768687977
User_57,2025-01-10 19:15:27,0.592,0.2728,Running,Ligeris,Reckless_Driving,2way,1,20,WiFi,-56,8,-24,0.0055354619118063,40.30718513398468,21.805740652528044
User_87,2025-01-10 20:32:34,0.64,0.3255,Running,Koila,Driving_Under_Influence,2way,1,50,4G,-82,-43,12,0.0085557813647939,40.322025200023695,21.79187733216874
User_79,2025-01-10 23:32:58,0.326,0.1079,Running,Zep,Driving_Under_Influence,2way,150,30,4G,-117,68,10,0.0033567731779263,40.278160878835614,21.753290857125386
User_54,2025-01-11 00:54:36,0.482,0.3969,Walking,Center,Reckless_Driving,2way,0,40,WiFi,-55,77,-11,0.008108751843269,40.30605658199427,21.80748338478846
User_78,2025-01-11 01:01:38,0.615,0.229,Running,Zep,Reckless_Driving,2way,4,50,5G,-112,39,-1,0.036,40.279433316270726,21.75333617966
User_09,2025-01-11 01:26:27,0.444,0.1227,Swimming,Koila,Driving_Under_Influence,1way,0,50,5G,-119,71,-5,0.0095902753515785,40.323357915671274,21.792210326753604
User_02,2025-01-11 01:33:15,0.477,0.2164,Driving,Ligeris,Reckless_Driving,2way,0,40,5G,-87,66,-8,0.043,40.305415110821365,21.80680542705247
User_52,2025-01-11 05:13:54,0.706,0.4194,Flying,Ligeris,Speeding,2way,1,50,3G,-92,92,4,0.0062332412123147,40.306380705610536,21.80648519550236
User_04,2025-01-11 05:52:08,0.619,0.3465,Driving,Zep,Reckless_Driving,4way,1,Harassing_Driver,5G,-90,35,-7,0.004503617589005,40.28080173240479,21.75359586344513
User_49,2025-01-11 05:53:15,0.462,0.1907,Driving,Zep,Driving_Under_Influence,1way,0,40,107,-116,97,10,0.0035973965313952,40.27902142534436,21.753625872202026
User_18,2025-01-11 06:30:42,0.669,0.1794,Running,Zep,Speeding,4way,0,10,4G,-88,25,-7,0.0045639913605434,40.27970043175396,23.738495
User_34,2025-01-11 09:06:06,0.466,0.1402,Running,Koila,Driving_Under_Influence,6way,0,50,5G,-100,62,12,0.0019667977605436,40.32293208556291,21.792515580895827
User_37,2025-01-11 11:02:17,0.696,0.0357,Walking,Zep,9,4way,0,20,5G,-120,81,-7,0.0076895749075524,40.279020349462485,21.755403445390236
User_17,2025-01-11 12:27:18,0.439,0.3956,Walking,Koila,Speeding,4way,1,20,WiFi,-77,28,-7,0.044,40.32246243199696,21.791258800173782
User_21,2025-01-11 12:29:39,0.256,0.2336,Walking,Koila,8,2way,0,50,3G,-97,31,10,0.002079466522011,40.32216331451651,21.78955756080789
User_26,2025-01-11 14:11:50,0.495,0.2683,Walking,Zep,6,4way,0,10,5G,-97,38,12,0.0014042310911564,40.27954714783244,21.753246110841197
User_66,2025-01-11 14:20:52,0.551,0.1579,Driving,Ligeris,Reckless_Driving,1way,0,10,5G,-91,36,8,0.005777076109336,40.307741792307795,23.846029
User_63,2025-01-11 14:56:47,0.549,0.3903,Driving,Ligeris,Driving_Under_Influence,1way,2,10,WiFi,-75,88,3,0.00986948165466,37.530202,21.807829500253888
User_62,2025-01-11 15:18:28,0.471,0.13,Driving,Zep,Speeding,2way,0,40,4G,-120,34,9,0.0058757813976076,38.461745,21.75283277587956
User_83,2025-01-11 16:43:54,0.498,0.1047,Running,Center,Speeding,1way,0,30,4G,-78,8,8,0.0069405671928458,40.306288965023256,21.807890083239883
User_87,2025-01-11 16:49:06,0.64,0.3275,Driving,Ligeris,Speeding,2way,0,60,4G,-85,74,-11,0.0075677929254295,40.30786860344676,19.348959
User_49,2025-01-11 17:50:04,0.462,0.1917,Driving,Center,Driving_Under_Influence,2way,1,60,WiFi,-70,12,12,0.0097430347484689,40.30510679512319,21.80664469593383
User_37,2025-01-11 18:55:38,0.696,0.0367,Walking,Ligeris,Driving_Under_Influence,2way,1,70,106,-85,24,-2,0.001668819896372,40.3072704739698,21.80614709560689
User_05,2025-01-11 21:35:40,0.307,0.1617,Flying,Koila,Reckless_Driving,4way,4,80,3G,-99,56,16,0.0086788709132893,40.32205573329067,21.791594205414217
User_09,2025-01-12 00:50:04,0.444,0.1247,Walking,Koila,Driving_Under_Influence,2way,0,40,4G,-101,100,-24,0.0021378695697387,40.322075832433896,21.79120628949627
User_97,2025-01-12 00:57:22,0.737,0.2356,Flying,Koila,Speeding,4way,3,100,5G,-71,92,-3,0.0086755021889107,40.32262697995865,21.792507343426795
User_42,2025-01-12 02:22:42,0.544,0.3903,Running,Koila,Reckless_Driving,4way,0,120,WiFi,-79,0,23,0.0089494705374567,40.32209359433135,21.79269215080883
User_87,2025-01-12 05:31:24,0.64,0.3285,Running,Center,Speeding,4way,1,120,4G,-92,26,-11,0.0051402178511985,40.30576922792573,21.807679647467424
User_37,2025-01-12 06:08:32,0.696,0.0377,Walking,Zep,Driving_Under_Influence,5way,1,40,4G,-80,45,8,0.0015372077972126,40.27973821649532,21.753260348037124
User_41,2025-01-12 07:04:27,0.642,0.3665,Driving,Ligeris,Driving_Under_Influence,4way,0,10,109,-66,38,-8,0.0015716069215801,40.30524779292448,21.806463074072948
User_98,2025-01-12 08:14:05,0.734,0.169,Walking,Ligeris,Speeding,2way,1,30,108,-96,56,10,0.0056493281474947,40.305987560067386,21.806867546057777
User_72,2025-01-12 10:22:50,0.359,0.3398,Walking,Koila,Speeding,2way,0,80,WiFi,-89,93,-12,0.04,40.322474392431296,21.79069303078174
User_41,2025-01-12 11:04:01,0.642,0.3675,Running,Spinari,Reckless_Driving,2way,0,70,WiFi,-76,10,-4,0.0098047268910641,40.30739434208423,21.80809987164123
User_04,2025-01-12 12:30:05,0.619,0.3485,Driving,Ligeris,Speeding,5way,2,40,4G,-99,39,6,0.0020516106572036,40.30757201603315,21.807852084349605
User_07,2025-01-12 12:45:19,0.47,0.2534,Driving,Ligeris,Reckless_Driving,4way,1,10,4G,-87,70,2,0.0018500526597833,40.30620483814097,19.39881
User_18,2025-01-12 12:51:21,0.669,0.1814,Driving,Koila,Speeding,4way,0,30,WiFi,-83,31,-1,0.036,40.321125742231104,21.792851077861012
User_54,2025-01-12 14:00:43,0.482,0.3989,Driving,Koila,Driving_Under_Influence,1way,1,Harassing_Driver,4G,-74,77,-8,0.0013876648823022,40.320852233365166,21.79165160901218
User_32,2025-01-12 14:28:09,0.684,0.1233,Running,Koila,Reckless_Driving,1way,4,30,WiFi,-75,-129,12,0.0061152785477353,40.320674683322494,21.790087640840248
User_80,2025-01-12 15:42:59,0.447,0.3496,Driving,Zep,Speeding,2way,0,60,3G,-95,55,-24,0.0091077751111431,40.278296407473945,21.752942935963745
User_88,2025-01-12 17:14:15,0.421,0.3642,Walking,Zep,Reckless_Driving,5way,0,30,3G,-80,46,11,0.0048843955515966,40.279069423329624,21.751563985654908
User_37,2025-01-12 17:33:10,0.696,0.0387,Walking,Zep,Speeding,1way,1,30,5G,-104,80,16,0.049,40.279707179519086,21.753253913892053
User_67,2025-01-12 17:34:33,0.692,0.2631,Walking,Zep,Speeding,2way,0,20,112,-70,77,0,0.0065094547863277,40.27929572113044,21.75329956581492
User_38,2025-01-12 18:44:48,0.497,0.2946,Driving,Ligeris,Driving_Under_Influence,6way,0,70,WiFi,-51,97,9,0.008706606224966,40.306530969296354,21.80769998584989
User_58,2025-01-12 21:05:26,0.744,0.2162,Driving,Zep,Reckless_Driving,4way,0,10,3G,-91,69,22,0.0083247827546385,40.279440171083046,21.753608930294497
User_90,2025-01-12 21:23:19,0.395,0.1348,Flying,Zep,Speeding,4way,0,90,4G,-76,14,-14,0.0013835015824072,40.279566114042254,21.75315655642961
User_68,2025-01-12 23:45:03,0.402,0.2537,Driving,Zep,Driving_Under_Influence,2way,1,40,5G,-109,41,-12,0.0015384001168027,38.36287,21.752747944845872
User_92,2025-01-13 00:08:23,0.622,0.0344,Driving,Koila,Reckless_Driving,2way,0,80,4G,-106,34,-9,0.0086818863336831,40.32363391737387,19.503399
User_45,2025-01-13 06:08:59,0.693,0.2204,Flying,Zep,Driving_Under_Influence,2way,1,100,3G,-90,90,-10,0.0086834906670553,40.2789936607843,21.755378210548702
User_100,2025-01-13 06:32:08,0.718,0.364,Running,Zep,Speeding,4way,0,30,5G,-100,35,-6,0.03,40.27960208654287,21.75319423656464
User_79,2025-01-13 06:44:30,0.326,0.1129,Driving,Koila,Driving_Under_Influence,2way,1,30,WiFi,-52,-155,-9,0.0045309150355733,40.32227463992848,21.791391283601044
User_72,2025-01-13 06:53:02,0.359,0.3418,Running,Koila,Driving_Under_Influence,1way,2,40,WiFi,-72,4,-4,0.0089863285737045,41.72093,21.791254185959307
User_32,2025-01-13 07:05:53,0.684,0.1253,Swimming,Ligeris,Driving_Under_Influence,2way,2,20,4G,-85,12,-11,0.0097332667067513,40.30600013846692,21.807757226946364
User_21,2025-01-13 08:30:12,0.256,0.2366,Running,Ligeris,Speeding,2way,0,60,5G,-100,-48,2,0.0084558233969466,40.306662271386486,21.80904107160605
User_35,2025-01-13 08:49:46,0.301,0.0815,Walking,Koila,Driving_Under_Influence,1way,0,60,101,-111,91,11,0.0082995271868469,40.32149180263795,21.793402759144374
User_33,2025-01-13 13:47:13,0.554,0.2303,Walking,Koila,Driving_Under_Influence,1way,150,30,5G,-108,12,-3,0.0075142472129726,40.32081524916006,21.792185072893595
User_97,2025-01-13 16:46:57,0.737,0.2376,Walking,Koila,Speeding,2way,0,20,WiFi,-81,89,8,0.048,40.322221191187424,21.788936855521897
User_06,2025-01-13 19:15:09,0.573,0.2527,Walking,Ligeris,Reckless_Driving,1way,140,30,5G,-98,83,-8,0.0042218472128713,40.305822624458976,21.808146578396908
User_44,2025-01-13 19:39:10,0.546,0.3005,Walking,Zep,Driving_Under_Influence,1way,150,80,WiFi,-79,24,-2,0.006476290016418,40.279732396940496,21.75401768169232
User_40,2025-01-13 19:40:02,0.357,0.1121,Driving,Koila,Speeding,2way,0,Harassing_Driver,5G,-94,51,11,0.0054206980617747,40.323559675834105,21.790113963118586
User_75,2025-01-13 20:35:31,0.65,0.3124,Running,Koila,Reckless_Driving,2way,1,70,3G,-93,48,-11,0.0022265389551043,40.322303171009295,19.63827
User_82,2025-01-13 21:23:32,0.291,0.06,Driving,Ligeris,Reckless_Driving,2way,5,30,3G,-117,82,-14,0.034,40.30523685649708,21.806566534346157
User_83,2025-01-14 00:16:56,0.498,0.1097,Walking,Koila,Speeding,2way,0,40,WiFi,-71,-47,-9,0.0082117022175332,40.321700486054134,21.792751813389483
User_75,2025-01-14 00:44:53,0.65,0.3134,Driving,Koila,Driving_Under_Influence,2way,0,30,5G,-89,-122,5,0.0055489453921676,40.32234291270326,21.791068107810386
User_47,2025-01-14 01:29:00,0.345,0.152,Driving,Ligeris,Reckless_Driving,4way,150,40,WiFi,-69,72,-4,0.0055583128506225,40.30632300406536,21.809701247328483
User_95,2025-01-14 04:38:07,0.36,0.3019,Running,Ligeris,Driving_Under_Influence,2way,0,20,4G,-106,62,-9,0.042,40.30746723327392,21.80815015398017
User_08,2025-01-14 06:17:54,0.33,0.3369,Walking,Ligeris,Speeding,1way,0,20,4G,-85,45,22,0.0081500811259627,40.3067860296409,21.806277596077116
User_70,2025-01-14 06:18:55,0.314,0.1971,Driving,Center,Speeding,2way,0,30,5G,-120,34,-10,0.0012525582189916,40.27958839616785,21.753199813315877
User_11,2025-01-14 06:20:56,0.263,0.3788,Driving,Zep,Reckless_Driving,2way,3,50,109,-80,28,-7,0.0034077990340278,40.279847445893346,21.751216919501942
User_87,2025-01-14 09:49:16,0.64,0.3335,Driving,Zep,Driving_Under_Influence,1way,1,40,WiFi,-77,60,25,0.0030663455071466,40.2793270681897,21.753326423553403
User_79,2025-01-14 10:04:23,0.326,0.1159,Running,Koila,Speeding,2way,0,60,4G,-95,19,5,0.0045164192623273,40.32270719671734,22.924738
User_32,2025-01-14 10:13:38,0.684,0.1273,Walking,Zep,Reckless_Driving,4way,0,10,5G,-115,-130,13,0.0070224497699729,40.279740888344215,21.753385910268257
User_26,2025-01-14 10:44:46,0.495,0.2743,Walking,Zep,Speeding,2way,2,70,3G,-102,4,-16,0.009490966182339,40.28000482319736,23.03483
User_62,2025-01-14 11:42:15,0.471,0.135,Walking,Koila,9,1way,0,40,4G,-107,79,8,0.0020202094242232,40.32336886863844,21.78991202711498
User_54,2025-01-14 14:46:05,0.482,0.4039,Driving,Ligeris,Driving_Under_Influence,4way,0,80,5G,-98,53,25,0.0078699122035833,40.30651704051871,21.807130301953983
User_98,2025-01-14 14:56:57,0.734,0.173,Running,Ligeris,Reckless_Driving,2way,0,90,3G,-78,19,-2,0.0080631801217442,38.336683,21.807845292036504
User_16,2025-01-14 15:38:40,0.455,0.2968,Driving,Koila,Reckless_Driving,4way,0,30,5G,-73,67,4,0.049,40.32349396931589,21.79170773026959
User_14,2025-01-14 15:44:26,0.533,0.1086,Running,Koila,9,2way,0,60,5G,-70,5,6,0.0043681655625765,40.32210539023475,21.789796402211227
User_67,2025-01-14 17:47:10,0.692,0.2661,Driving,Koila,Reckless_Driving,2way,0,20,4G,-98,23,-10,0.041,40.32187576255926,21.791085923456823
User_82,2025-01-14 18:04:35,0.291,0.062,Driving,Zep,Speeding,2way,140,70,4G,-85,46,7,0.0088673084883913,40.281152305979376,21.752974727539232
User_51,2025-01-14 18:09:53,0.574,0.1613,Walking,Koila,Speeding,1way,4,80,3G,-100,50,5,0.0066091699018872,40.32119996917091,17.86672
User_24,2025-01-14 19:18:42,0.354,0.3668,Driving,Zep,Speeding,2way,160,90,5G,-100,42,-6,0.0084233189636304,40.27941490052329,21.752865296621263
User_69,2025-01-14 19:31:08,0.667,0.1331,Walking,Koila,Driving_Under_Influence,2way,0,80,3G,-95,9,15,0.0026271295601992,40.322115102102906,22.494676
User_95,2025-01-14 20:11:18,0.36,0.3029,Driving,Ligeris,7,4way,1,40,WiFi,-79,64,-1,0.006886302535904,40.30671465262763,21.805674760920866
User_60,2025-01-14 21:32:34,0.669,0.0877,Walking,Koila,Reckless_Driving,2way,0,80,5G,-79,53,14,0.0030279580078989,40.32211896358549,22.531408
User_41,2025-01-14 21:43:07,0.642,0.3715,Walking,Zep,7,2way,1,70,5G,-103,91,-12,0.0016315923252779,40.27939391190671,21.75534005542192
User_77,2025-01-14 22:25:45,0.369,0.1133,Driving,Zep,Driving_Under_Influence,5way,0,10,5G,-77,31,-7,0.0085724295686496,40.28054790203685,21.753365580545715
User_83,2025-01-15 01:12:20,0.498,0.1117,Walking,Ligeris,Reckless_Driving,1way,2,30,103,-78,80,-9,0.0036911505775478,40.30677376206517,21.807065372867893
User_39,2025-01-15 01:56:17,0.297,0.3564,Driving,Koila,Speeding,2way,1,70,3G,-73,64,13,0.0063667792775695,41.471532,21.790248382101705
User_16,2025-01-15 02:52:49,0.455,0.2988,Walking,Koila,6,2way,1,30,3G,-116,50,2,0.0091538852949135,40.32231015682845,21.79079035280061
User_08,2025-01-15 03:27:28,0.33,0.3389,Driving,Zep,Reckless_Driving,2way,1,70,WiFi,-63,92,3,0.0032724301324928,38.472842,21.75289664705877
User_19,2025-01-15 03:48:46,0.361,0.3638,Running,Spinari,Driving_Under_Influence,2way,0,80,3G,-95,28,-9,0.004677937903605,40.2795285699732,21.7545626075916
User_23,2025-01-15 03:56:28,0.532,0.0977,Driving,Zep,7,2way,0,30,5G,-79,74,-2,0.0051117920892792,40.27953725347185,21.75334705425006
User_56,2025-01-15 06:34:29,0.449,0.3676,Walking,Ligeris,Driving_Under_Influence,2way,0,40,5G,-120,12,23,0.006367903019903,40.307937173683136,21.8080793120135
User_47,2025-01-15 10:13:28,0.345,0.155,Running,Zep,Speeding,2way,0,60,110,-120,92,0,0.0036035264689094,40.27973089712625,21.75287485297251
User_06,2025-01-15 11:55:17,0.573,0.2577,Running,Ligeris,Reckless_Driving,2way,160,60,WiFi,-70,61,-12,0.0068847954344117,40.30685169030885,21.80826263032279
User_31,2025-01-15 12:37:04,0.293,0.4287,Running,Ligeris,Driving_Under_Influence,4way,140,70,4G,-113,86,-1,0.0059534257188082,40.306356288824155,21.80634546573812
User_98,2025-01-15 14:45:50,0.734,0.176,Swimming,Ligeris,Speeding,4way,1,10,WiFi,-72,99,6,0.0051625785033856,40.30671490115354,21.80655165858851
User_94,2025-01-15 15:29:49,0.459,0.034,Walking,Koila,Reckless_Driving,2way,0,70,4G,-78,-145,16,0.0056521312920092,40.32302277207242,21.792083247637645
User_99,2025-01-15 16:26:28,0.622,0.1944,Swimming,Koila,Reckless_Driving,2way,0,90,5G,-76,46,12,0.0012386647168471,40.32224820982391,21.790633365247775
User_32,2025-01-15 16:56:23,0.684,0.1293,Running,Ligeris,Speeding,1way,0,60,WiFi,-68,40,-20,0.0082691334515745,40.30519296274498,21.80854321968885
User_59,2025-01-15 17:33:33,0.521,0.1493,Running,Koila,Reckless_Driving,2way,0,90,4G,-108,83,-8,0.0041938723228267,40.32238390228218,18.822159
User_69,2025-01-15 19:27:25,0.667,0.1351,Flying,Zep,Speeding,2way,1,60,4G,-119,42,2,0.0050955512693207,40.27953754203546,21.753220730000553
User_51,2025-01-15 19:36:52,0.574,0.1643,Walking,Zep,Speeding,1way,0,40,5G,-120,66,-4,0.0056291777819221,41.423943,21.751427752448674
User_04,2025-01-15 19:55:41,0.619,0.3555,Driving,Spinari,Reckless_Driving,2way,1,40,4G,-70,5,8,0.0072628125870654,40.323459870570126,21.791884663248982
User_84,2025-01-15 20:49:33,0.488,0.2204,Running,Ligeris,Driving_Under_Influence,2way,140,80,3G,-71,34,-3,0.0037129578504059,40.30637759099961,21.8073116225363
User_58,2025-01-15 23:59:39,0.744,0.2222,Walking,Ligeris,Driving_Under_Influence,2way,140,80,WiFi,-72,83,-6,0.001845302696337,40.30535035085289,21.805875682682338
User_42,2025-01-16 03:15:15,0.544,0.3993,Driving,Ligeris,9,2way,0,10,3G,-119,90,-2,0.0021244429113806,40.30646016954413,21.80720566543027
User_83,2025-01-16 05:14:23,0.498,0.1147,Driving,Zep,Driving_Under_Influence,1way,0,70,5G,-103,21,-10,0.0063335483031551,40.27958967349495,18.029104
