User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude
User_58,2025-01-05 10:46:36,0.465,0.042,Driving,Ligeris,Speeding,4way,160.0,80,WiFi,-65,56.0,-9.0,0.0033809609705045,40.30504657932184,21.8070732388518
User_45,2025-01-05 11:39:45,0.285,0.2813,Walking,Koila,Driving_Under_Influence,5way,4.0,80,WiFi,-65,43.0,23.0,0.0059307274747521,40.32152601070773,21.79274746427505
User_98,2025-01-05 13:23:26,0.46,0.1618,Running,Ligeris,Driving_Under_Influence,1way,1.0,60,3G,-81,67.0,16.0,0.008105367003123,40.305897966933145,18.832232
User_63,2025-01-05 13:44:42,0.543,0.1256,Walking,Koila,Reckless_Driving,1way,0.0,30,110,-82,49.0,11.0,0.0023392870541878,40.32195367070007,21.789991122507985
User_72,2025-01-05 15:36:36,0.567,0.0505,Running,Koila,Reckless_Driving,2way,0.0,Lane_Discards,4G,-115,11.0,16.0,0.0049359966073075,40.32105051222418,21.791738407520786
User_68,2025-01-05 15:43:50,0.472,0.0419,Driving,Koila,Reckless_Driving,2way,0.0,40,3G,-82,-24.0,10.0,0.0064995350408391,40.32188641210731,21.79108888188233
User_54,2025-01-05 16:06:11,0.327,0.2839,Running,Ligeris,Speeding,2way,0.0,60,4G,-113,-42.0,-11.0,0.0047466337244012,40.30577700445992,21.8089983220895
User_13,2025-01-05 16:30:47,0.75,0.2534,Driving,Ligeris,Speeding,2way,1.0,30,WiFi,-82,-44.0,-1.0,0.0065079764046787,40.3066540003207,21.807233243488145
User_35,2025-01-05 17:38:48,0.274,0.0892,Walking,Ligeris,Driving_Under_Influence,1way,3.0,110,WiFi,-79,65.0,25.0,0.0010372276051876,40.30750282484101,21.808208855260595
User_78,2025-01-05 18:13:05,0.347,0.2486,Running,Spinari,Reckless_Driving,1way,0.0,20,4G,-89,97.0,-4.0,0.033,40.27880827139348,21.75289559894575
User_48,2025-01-05 18:42:20,0.599,0.2774,Driving,Ligeris,Speeding,1way,1.0,40,WiFi,-61,78.0,12.0,0.0072839291254737,41.919061,21.807647847207445
User_12,2025-01-05 19:08:14,0.67,0.3602,Walking,Koila,Driving_Under_Influence,4way,0.0,10,WiFi,-55,-19.0,-7.0,0.0073822682484719,40.32137077859131,21.79153792856015
User_89,2025-01-05 19:41:16,0.336,0.0221,Flying,Koila,Driving_Under_Influence,4way,1.0,60,5G,-77,80.0,0.0,0.0089424174144961,40.32212774648132,21.7912076845725
User_32,2025-01-05 21:17:41,0.464,0.029,Driving,Ligeris,Speeding,2way,1.0,Lane_Discards,110,-112,93.0,10.0,0.0051843624683348,40.306440526690096,21.80608523801867
User_100,2025-01-05 21:20:05,0.37,0.263,Walking,Koila,9,2way,0.0,60,4G,-70,49.0,-6.0,0.0027057611711743,40.323806638081976,21.79176865654721
User_12,2025-01-05 21:23:26,0.67,0.3612,Walking,Koila,Speeding,2way,4.0,80,3G,-117,48.0,4.0,0.046,40.32235040515365,21.79143544598669
User_14,2025-01-05 21:35:18,0.393,0.2164,Driving,Zep,Speeding,2way,4.0,Illegal_Parking,WiFi,-67,68.0,-2.0,0.0075136900118795,40.279336513513265,21.752905580481315
User_73,2025-01-05 21:51:42,0.325,0.1997,Flying,Zep,Speeding,2way,0.0,40,5G,-105,19.0,6.0,0.0013548315674161,40.27812082137876,21.753062228537665
User_91,2025-01-05 22:26:19,0.587,0.3138,Walking,Zep,Speeding,2way,1.0,10,4G,-82,68.0,-24.0,0.0082534550112511,40.27977260633457,21.753571487528408
User_29,2025-01-05 23:56:00,0.415,0.1734,Driving,Zep,Reckless_Driving,1way,1.0,20,4G,-75,87.0,16.0,0.0082334582630829,42.495755,21.753052756475498
User_96,2025-01-06 00:42:56,0.261,0.2681,Driving,Ligeris,Driving_Under_Influence,1way,1.0,70,5G,-110,95.0,6.0,0.037,40.30639681156524,21.80864422982067
User_60,2025-01-06 00:49:59,0.353,0.3758,Running,Koila,Speeding,5way,0.0,20,5G,-106,42.0,18.0,0.0045415540562229,40.32289029048077,21.789893359326115
User_95,2025-01-06 01:00:34,0.545,0.2839,Walking,Zep,Speeding,5way,1.0,80,3G,-94,84.0,10.0,0.0030098416124599,42.352079,21.75447808648065
User_33,2025-01-06 02:10:05,0.634,0.2242,Walking,Koila,Reckless_Driving,2way,1.0,50,WiFi,-53,21.0,0.0,0.0031670527858746,38.833663,21.790168474100884
User_06,2025-01-06 02:59:27,0.584,0.3785,Walking,Zep,Reckless_Driving,2way,1.0,20,3G,-76,66.0,20.0,0.0040174119030218,40.27960889618741,21.753511589099737
User_99,2025-01-06 03:49:09,0.465,0.2204,Walking,Zep,Reckless_Driving,2way,3.0,80,WiFi,-82,6.0,23.0,0.0068931840274906,40.27995002252248,21.752891048581613
User_94,2025-01-06 04:14:30,0.681,0.11,Running,Koila,Speeding,2way,0.0,Illegal_Parking,5G,-100,60.0,15.0,0.0057141063589128,40.322663685138,21.791925661521372
User_94,2025-01-06 04:15:08,0.681,0.111,Driving,Zep,7,1way,5.0,80,5G,-88,9.0,-20.0,0.0081448248328615,40.27902975353774,21.752179936639383
User_40,2025-01-06 04:24:20,0.482,0.3777,Walking,Koila,Driving_Under_Influence,6way,1.0,70,WiFi,-64,53.0,-12.0,0.032,40.32272508850696,21.790653704184106
User_44,2025-01-06 04:28:26,0.332,0.0936,Running,Koila,Reckless_Driving,2way,1.0,40,113,-71,49.0,4.0,0.0049441660773933,40.32270487708707,21.791584392623335
User_55,2025-01-06 04:56:37,0.447,0.3474,Walking,Zep,Speeding,4way,2.0,80,4G,-88,91.0,7.0,0.0090833035566227,37.943277,21.75300027160629
User_16,2025-01-06 05:22:31,0.513,0.2167,Driving,Center,Reckless_Driving,4way,0.0,20,5G,-96,73.0,-13.0,0.0040252426769183,40.306780858594585,17.148763
User_53,2025-01-06 05:59:06,0.313,0.1096,Swimming,Ligeris,Driving_Under_Influence,4way,1.0,50,5G,-113,61.0,-16.0,0.0082500217227044,40.306945826778325,21.807408140536268
User_58,2025-01-06 06:08:48,0.465,0.044,Running,Ligeris,Reckless_Driving,1way,1.0,40,5G,-111,53.0,4.0,0.045,40.30622733561922,21.807487406351136
User_28,2025-01-06 07:15:32,0.348,0.3203,Driving,Ligeris,Speeding,2way,0.0,20,3G,-85,48.0,5.0,0.0084894488356089,40.30740639847244,19.290174
User_75,2025-01-06 07:30:14,0.409,0.1841,Walking,Koila,Driving_Under_Influence,2way,0.0,20,4G,-116,-36.0,-13.0,0.0048757203099383,40.3215012295237,21.792561249949244
User_90,2025-01-06 08:18:19,0.525,0.0708,Running,Koila,Speeding,4way,0.0,Lane_Discards,WiFi,-88,39.0,1.0,0.0082581764593781,42.744883,21.790662616576764
User_27,2025-01-06 08:30:19,0.535,0.2621,Running,Koila,Reckless_Driving,2way,2.0,30,3G,-103,53.0,-3.0,0.0067823175331909,41.930427,21.789214089678698
User_01,2025-01-06 08:31:18,0.619,0.2828,Swimming,Ligeris,Driving_Under_Influence,2way,0.0,10,3G,-84,59.0,9.0,0.0015710646509235,40.305113793939555,21.807777371263068
User_62,2025-01-06 09:12:23,0.366,0.5641,Driving,Zep,Reckless_Driving,2way,160.0,40,5G,-107,45.0,-8.0,0.0035145660683494,40.27973418468107,21.753763796168776
User_52,2025-01-06 10:22:41,0.544,0.0872,Driving,Koila,Driving_Under_Influence,4way,1.0,20,WiFi,-62,97.0,-10.0,0.0076512373745884,40.32149108039779,23.600396
User_04,2025-01-06 11:24:34,0.662,0.0627,Flying,Koila,Driving_Under_Influence,4way,0.0,80,WiFi,-84,48.0,0.0,0.0069160514057764,40.32078846164936,21.791401357882805
User_43,2025-01-06 12:34:53,0.416,0.1707,Flying,Zep,Speeding,2way,4.0,20,WiFi,-88,-130.0,13.0,0.0095595450332653,40.27926742562951,21.753745964808953
User_72,2025-01-06 13:44:52,0.567,0.0515,Walking,Ligeris,6,2way,0.0,30,4G,-120,66.0,25.0,0.0089712042840714,40.306093140445874,21.806798536584843
User_26,2025-01-06 13:48:38,0.408,0.2595,Walking,Ligeris,Reckless_Driving,1way,2.0,80,3G,-74,91.0,7.0,0.04,40.30655147932659,21.806624133437936
User_74,2025-01-06 14:08:40,0.497,0.3684,Running,Koila,8,1way,1.0,90,4G,-100,87.0,-4.0,0.0077403099738145,40.320714345496235,21.790772802780975
User_86,2025-01-06 14:27:29,0.469,0.0131,Running,Center,Driving_Under_Influence,4way,4.0,10,5G,-88,83.0,3.0,0.0015956663702063,40.278734224197336,18.320278
User_80,2025-01-06 14:40:36,0.704,0.1717,Walking,Zep,Driving_Under_Influence,1way,160.0,80,4G,-99,24.0,10.0,0.0020704440729224,40.27938699979801,18.474729
User_48,2025-01-06 15:40:45,0.599,0.2794,Flying,Ligeris,Driving_Under_Influence,4way,0.0,60,WiFi,-85,58.0,-16.0,0.0050466934791017,40.30674641358071,21.808489436987383
User_08,2025-01-06 17:00:31,0.347,0.3698,Flying,Koila,Reckless_Driving,2way,1.0,70,5G,-103,40.0,-15.0,0.0040207752369959,40.32204580345125,21.791015982936955
User_85,2025-01-06 17:05:51,0.254,0.1373,Running,Koila,Speeding,2way,1.0,50,5G,-88,73.0,-16.0,0.0071804985615423,41.932579,21.792758496991897
User_09,2025-01-06 17:24:43,0.307,0.3968,Walking,Koila,Reckless_Driving,4way,1.0,60,4G,-115,67.0,8.0,0.0038657721869529,40.32208543786184,19.474345
User_45,2025-01-06 19:34:55,0.285,0.2843,Walking,Ligeris,Speeding,4way,150.0,80,4G,-118,35.0,14.0,0.0035751523032081,40.305693576732736,21.806886295131072
User_34,2025-01-06 19:44:32,0.46,0.1649,Driving,Ligeris,Reckless_Driving,4way,0.0,70,104,-71,56.0,-12.0,0.0086735369361087,40.30475884883558,21.807117209396143
User_19,2025-01-06 19:59:30,0.745,0.3915,Driving,Zep,Reckless_Driving,5way,1.0,70,5G,-74,71.0,9.0,0.0055939593955797,40.27995669191425,21.755083532554128
User_23,2025-01-06 20:00:23,0.458,0.16,Running,Koila,Reckless_Driving,2way,1.0,60,3G,-77,42.0,15.0,0.002649439048929,38.751779,21.78929439798892
User_97,2025-01-06 21:48:41,0.337,0.2913,Driving,Koila,Driving_Under_Influence,1way,2.0,40,WiFi,-72,51.0,-21.0,0.0079370176709169,40.32238576353912,21.79307929580835
User_42,2025-01-06 23:31:41,0.738,0.1246,Walking,Spinari,Speeding,1way,1.0,80,WiFi,-64,89.0,11.0,0.0083369785816583,40.28012712476957,21.753230104977774
User_59,2025-01-06 23:45:01,0.265,0.1892,Walking,Zep,Driving_Under_Influence,4way,0.0,90,3G,-92,12.0,6.0,0.0038846709191531,42.901675,21.75325861651002
User_93,2025-01-06 23:48:38,0.588,0.0322,Running,Ligeris,Speeding,2way,0.0,20,WiFi,-74,29.0,-12.0,0.005653142335994,38.853441,21.807366804409483
User_15,2025-01-07 00:00:27,0.627,0.3191,Driving,Koila,Driving_Under_Influence,6way,0.0,70,WiFi,-85,88.0,8.0,0.0052349767688606,40.32125950269585,17.118785
User_22,2025-01-07 00:21:36,0.413,0.0589,Walking,Ligeris,Driving_Under_Influence,2way,0.0,30,3G,-85,41.0,0.0,0.0055823554824721,42.958758,21.807883094893395
User_92,2025-01-07 01:39:45,0.694,0.1882,Flying,Zep,Driving_Under_Influence,2way,0.0,30,4G,-97,92.0,15.0,0.003021265441834,41.556336,21.751871536998664
User_04,2025-01-07 02:21:10,0.662,0.0647,Driving,Ligeris,Driving_Under_Influence,2way,160.0,20,3G,-70,8.0,7.0,0.0021576344075818,40.30727875668891,21.809016729530992
User_51,2025-01-07 02:43:01,0.613,0.393,Walking,Zep,9,1way,0.0,80,3G,-108,38.0,-14.0,0.007623419324734,40.278889972523466,21.75153071027935
User_27,2025-01-07 04:18:43,0.535,0.2651,Driving,Spinari,Driving_Under_Influence,2way,1.0,80,4G,-74,29.0,-10.0,0.0045855906123276,40.279637120330385,22.336486
User_39,2025-01-07 04:26:58,0.598,0.1607,Walking,Ligeris,Driving_Under_Influence,2way,2.0,30,WiFi,-68,56.0,20.0,0.0073733061803461,40.30545671711345,21.80900094563684
User_48,2025-01-07 04:29:28,0.599,0.2804,Walking,Zep,7,2way,3.0,70,3G,-116,71.0,-13.0,0.0025957962854956,40.27976496689968,21.7515498490017
User_10,2025-01-07 05:00:30,0.315,0.3628,Walking,Ligeris,Speeding,1way,1.0,50,115,-58,13.0,-16.0,0.0032359738753961,40.30616739534716,21.807155652545656
User_38,2025-01-07 05:50:34,0.306,0.3181,Driving,Koila,Reckless_Driving,2way,1.0,50,WiFi,-89,50.0,10.0,0.0049905667204217,41.708815,21.79110721011358
User_51,2025-01-07 06:37:33,0.613,0.394,Driving,Koila,Speeding,1way,0.0,30,WiFi,-86,-29.0,-16.0,0.0041003987856051,40.32064988784358,21.78990132724499
User_36,2025-01-07 07:50:51,0.563,0.4019,Running,Ligeris,9,2way,0.0,20,5G,-97,-153.0,-14.0,0.0078933725759006,40.30634913558775,21.8076091843088
User_54,2025-01-07 08:10:34,0.327,0.2869,Walking,Koila,Reckless_Driving,2way,3.0,10,WiFi,-61,42.0,5.0,0.0068983295306985,42.611901,21.79089431661971
User_19,2025-01-07 08:22:28,0.745,0.3935,Driving,Koila,Driving_Under_Influence,1way,4.0,10,5G,-98,2.0,22.0,0.006573784201064,40.32265081507454,21.79048838406856
User_15,2025-01-07 08:49:15,0.627,0.3201,Walking,Ligeris,Reckless_Driving,4way,1.0,70,4G,-87,17.0,2.0,0.004776795417292,38.801609,21.807613890670325
User_09,2025-01-07 08:51:13,0.307,0.3988,Walking,Spinari,Reckless_Driving,4way,1.0,30,3G,-80,-156.0,6.0,0.0033832373195264,40.306203584789685,21.807492874134887
User_46,2025-01-07 09:36:48,0.519,0.3546,Running,Ligeris,Speeding,2way,2.0,20,4G,-95,10.0,-21.0,0.0050731114201474,40.305769201207994,21.80790197867388
User_88,2025-01-07 11:00:44,0.471,0.1387,Running,Ligeris,Reckless_Driving,2way,1.0,Illegal_Parking,WiFi,-52,82.0,16.0,0.0012582521947313,40.3063055843512,21.80789895629782
User_05,2025-01-07 13:18:07,0.743,0.3087,Driving,Koila,Speeding,2way,0.0,60,3G,-110,72.0,13.0,0.027,40.32243903552889,21.792269738068477
User_90,2025-01-07 13:28:03,0.525,0.0728,Walking,Ligeris,Speeding,4way,1.0,70,3G,-92,31.0,13.0,0.0012961770711929,40.30643750452581,23.790955
User_31,2025-01-07 13:32:36,0.56,0.3664,Running,Koila,Speeding,2way,1.0,50,4G,-114,-133.0,4.0,0.0087908416657078,40.32167500121738,21.790403083604616
User_33,2025-01-07 15:10:03,0.634,0.2272,Running,Koila,Speeding,2way,0.0,Lane_Discards,4G,-71,41.0,12.0,0.0028366403868271,40.32230300966601,21.79053630770974
User_42,2025-01-07 15:25:24,0.738,0.1256,Walking,Koila,Speeding,2way,0.0,80,3G,-88,21.0,16.0,0.0032873347518795,37.600446,21.791137485428887
User_11,2025-01-07 15:56:59,0.602,0.33,Walking,Ligeris,Reckless_Driving,5way,0.0,50,4G,-101,8.0,10.0,0.0063025463598351,40.30680205483601,21.806847424241177
User_60,2025-01-07 16:14:49,0.353,0.3788,Running,Koila,Speeding,4way,0.0,Lane_Discards,5G,-73,100.0,14.0,0.0052901181776493,41.761894,21.791608131627683
User_17,2025-01-07 17:16:24,0.631,0.1538,Running,Zep,Speeding,2way,0.0,Illegal_Parking,3G,-120,3.0,13.0,0.0041406239185577,40.279984480792514,21.75178845413549
User_61,2025-01-07 18:26:08,0.546,0.0927,Running,Zep,Reckless_Driving,1way,1.0,50,106,-114,67.0,8.0,0.0014878598891285,40.27957244111735,21.7531279912286
User_84,2025-01-07 18:30:05,0.527,0.0857,Running,Koila,Driving_Under_Influence,2way,2.0,40,WiFi,-61,-21.0,5.0,0.005653142335994,40.322132173667896,21.791373226894994
User_65,2025-01-07 18:53:54,0.448,0.0891,Driving,Ligeris,Reckless_Driving,1way,1.0,40,4G,-111,-47.0,14.0,0.0037301740624585,40.30748622010584,21.809041145200233
User_26,2025-01-07 19:28:47,0.408,0.2615,Walking,Zep,Speeding,2way,160.0,30,4G,-88,61.0,-1.0,0.0015804208443808,40.27932374686588,19.440564
User_44,2025-01-07 19:57:26,0.332,0.0966,Running,Koila,Driving_Under_Influence,2way,160.0,10,3G,-104,-153.0,7.0,0.0035047185581847,40.322477507507344,21.790670764582057
User_25,2025-01-07 21:33:08,0.408,0.1498,Driving,Spinari,Driving_Under_Influence,2way,0.0,30,103,-85,20.0,0.0,0.0079527824562187,40.27851981263419,21.754085513424805
User_07,2025-01-07 22:52:11,0.625,0.0944,Driving,Center,Reckless_Driving,4way,2.0,40,4G,-75,-21.0,-14.0,0.0064489758851064,40.305098358208355,21.806750650844737
User_42,2025-01-07 23:06:13,0.738,0.1266,Driving,Zep,Reckless_Driving,2way,0.0,20,4G,-108,37.0,-13.0,0.0035755959673977,40.27992575362991,19.58771
User_92,2025-01-08 01:10:03,0.694,0.1902,Running,Ligeris,Reckless_Driving,2way,0.0,30,110,-84,17.0,-4.0,0.0033024292648517,40.30658829641465,21.80594425234648
User_79,2025-01-08 02:18:15,0.389,0.132,Walking,Zep,Speeding,4way,0.0,60,WiFi,-51,38.0,9.0,0.037,40.27984521553721,21.75099106856854
User_44,2025-01-08 02:54:07,0.332,0.0976,Driving,Zep,Speeding,1way,150.0,10,5G,-88,93.0,3.0,0.0030029350924358,40.280145939672565,21.752230859307193
User_83,2025-01-08 02:57:58,0.309,0.3735,Running,Ligeris,Speeding,1way,1.0,10,WiFi,-51,20.0,-15.0,0.0032701632558284,40.30469601571683,23.921076
User_63,2025-01-08 02:59:12,0.543,0.1316,Driving,Koila,Reckless_Driving,4way,150.0,80,4G,-97,14.0,0.0,0.0050408390254906,42.723294,21.789223317468103
User_79,2025-01-08 03:03:13,0.389,0.133,Driving,Koila,Driving_Under_Influence,4way,150.0,40,WiFi,-68,38.0,-12.0,0.0046558179012369,40.32351481357751,21.791334649205453
User_89,2025-01-08 03:43:00,0.336,0.0271,Driving,Ligeris,Speeding,2way,0.0,50,WiFi,-61,43.0,-25.0,0.0047986119537372,40.30766939455555,21.80818076156951
User_77,2025-01-08 04:04:14,0.428,0.0325,Walking,Ligeris,7,1way,1.0,20,4G,-119,1.0,-18.0,0.0087373865604527,40.307337270009896,21.808173475343505
User_01,2025-01-08 04:38:14,0.619,0.2878,Running,Ligeris,9,2way,1.0,20,WiFi,-71,30.0,8.0,0.0097058761710034,40.30646341686927,21.808405819312345
User_49,2025-01-08 05:36:25,0.637,0.3553,Swimming,Koila,Reckless_Driving,4way,0.0,50,WiFi,-70,61.0,15.0,0.0064926785220117,40.32154550200627,21.792298807360613
User_95,2025-01-08 06:51:06,0.545,0.2889,Driving,Koila,Reckless_Driving,5way,0.0,40,5G,-106,35.0,-3.0,0.03,40.320874833550526,21.79248100375756
User_71,2025-01-08 08:08:59,0.256,0.0173,Flying,Koila,Reckless_Driving,4way,1.0,80,WiFi,-63,-18.0,0.0,0.008844967276887,40.32204587217991,21.791294406794492
User_80,2025-01-08 08:27:14,0.704,0.1757,Driving,Zep,Driving_Under_Influence,2way,0.0,60,113,-68,40.0,-15.0,0.0088042327545117,40.27944793724557,21.75340946415401
User_90,2025-01-08 09:10:22,0.525,0.0748,Walking,Ligeris,Reckless_Driving,2way,1.0,90,4G,-85,-30.0,-6.0,0.0021247668365006,40.304895119890446,21.80800146583544
User_64,2025-01-08 10:22:16,0.511,0.3668,Running,Ligeris,Speeding,1way,140.0,70,3G,-76,65.0,6.0,0.0059641449745973,40.30586936697696,21.808200745881074
User_93,2025-01-08 11:08:31,0.588,0.0352,Walking,Zep,Driving_Under_Influence,1way,0.0,60,WiFi,-82,-19.0,10.0,0.0010372336293378,40.27900171112036,21.752840857125936
User_37,2025-01-08 11:11:25,0.306,0.2914,Driving,Ligeris,Driving_Under_Influence,1way,2.0,70,3G,-77,53.0,-9.0,0.0072245710783077,40.30709767222638,18.038095
User_67,2025-01-08 11:43:18,0.529,0.2266,Driving,Ligeris,Speeding,1way,140.0,50,WiFi,-85,68.0,-5.0,0.005653142335994,40.30582866395905,21.807713985940296
User_28,2025-01-08 12:01:11,0.348,0.3253,Running,Ligeris,Reckless_Driving,4way,150.0,10,4G,-110,24.0,16.0,0.0044952009965794,40.305568167266735,18.339466
User_89,2025-01-08 12:37:10,0.336,0.0281,Walking,Zep,7,1way,4.0,130,WiFi,-74,-126.0,3.0,0.0042798782017044,40.28021548193234,21.755064736758964
User_51,2025-01-08 12:57:08,0.613,0.395,Walking,Koila,Reckless_Driving,2way,0.0,80,4G,-104,49.0,1.0,0.0097309311744492,40.32209136382091,23.253391
User_27,2025-01-08 13:41:50,0.535,0.2661,Driving,Zep,Speeding,4way,1.0,80,109,-96,69.0,-2.0,0.0042101217795718,40.27983422806215,21.753169773153832
User_50,2025-01-08 13:48:14,0.398,0.2476,Running,Ligeris,Reckless_Driving,1way,0.0,40,WiFi,-85,48.0,1.0,0.0043656417456268,37.695793,21.80723117744786
User_56,2025-01-08 14:29:21,0.374,0.0267,Walking,Zep,Reckless_Driving,2way,0.0,50,5G,-114,56.0,-9.0,0.0053839291048928,42.04973,21.75332995925579
User_61,2025-01-08 15:11:14,0.546,0.0957,Running,Ligeris,Speeding,1way,140.0,90,4G,-102,88.0,-4.0,0.0058938868490413,40.30603373918906,21.807084589120205
User_55,2025-01-08 16:03:20,0.447,0.3514,Driving,Ligeris,Reckless_Driving,2way,0.0,Harassing_Driver,5G,-72,94.0,-12.0,0.0043895852024465,37.268414,21.805824780129647
User_23,2025-01-08 16:29:25,0.458,0.164,Running,Spinari,Speeding,4way,1.0,20,WiFi,-69,83.0,-1.0,0.0030186039145419,40.322062866499586,21.791452718713813
User_43,2025-01-08 16:51:38,0.416,0.1737,Running,Zep,Speeding,1way,150.0,30,5G,-71,81.0,-16.0,0.0037790810878282,40.28040048089764,21.75250848413195
User_27,2025-01-08 17:10:13,0.46,0.2671,Running,Koila,Reckless_Driving,2way,150.0,30,3G,-74,94.0,-4.0,0.0047248239586119,40.321482955122214,21.79253553910362
User_09,2025-01-08 17:28:49,0.307,0.3998,Running,Koila,Driving_Under_Influence,1way,0.0,40,WiFi,-76,63.0,2.0,0.0071475315539234,40.32070908832971,22.120628
User_33,2025-01-08 17:44:47,0.634,0.2282,Running,Ligeris,Speeding,1way,0.0,60,3G,-82,95.0,8.0,0.0015851356519316,40.30633219631935,19.669437
User_21,2025-01-08 19:15:45,0.303,0.0282,Running,Ligeris,Speeding,2way,140.0,90,WiFi,-72,42.0,-6.0,0.0048902857032703,40.30602762049483,21.807787570844575
User_11,2025-01-08 19:16:56,0.602,0.332,Running,Ligeris,Reckless_Driving,2way,1.0,20,4G,-103,65.0,-22.0,0.0067683027586223,40.306530178814995,21.805616672268727
User_33,2025-01-08 19:26:34,0.634,0.2292,Running,Koila,Reckless_Driving,2way,1.0,Harassing_Driver,WiFi,-73,31.0,7.0,0.0017088375791348,40.32134713494408,19.678966
User_19,2025-01-08 20:12:22,0.745,0.3965,Walking,Koila,Driving_Under_Influence,1way,1.0,90,5G,-98,86.0,-8.0,0.0039284713535117,40.32187706458631,22.141831
User_29,2025-01-08 20:29:27,0.415,0.1794,Driving,Zep,Speeding,1way,1.0,10,3G,-76,39.0,-22.0,0.0016939860550281,40.277991141232675,21.753494126063185
User_86,2025-01-08 23:42:34,0.469,0.0171,Driving,Zep,Driving_Under_Influence,1way,1.0,40,5G,-89,50.0,-4.0,0.038,40.2793108492318,21.75183379937765
User_92,2025-01-09 00:05:32,0.694,0.1922,Walking,Koila,Reckless_Driving,1way,2.0,50,3G,-115,72.0,9.0,0.041,40.32209522710168,21.79305278508849
User_78,2025-01-09 00:31:45,0.347,0.2556,Driving,Zep,Speeding,2way,160.0,20,4G,-93,64.0,-13.0,0.043,40.279498399071706,21.753336897217824
User_45,2025-01-09 00:54:50,0.285,0.2893,Driving,Ligeris,Speeding,2way,150.0,80,WiFi,-59,14.0,6.0,0.0083573805580205,40.30541347505965,21.80883297391487
User_11,2025-01-09 00:56:54,0.602,0.333,Flying,Koila,Driving_Under_Influence,4way,1.0,90,4G,-87,61.0,14.0,0.0034442254097336,40.27964287161649,21.75305141831335
User_48,2025-01-09 02:13:12,0.599,0.2844,Running,Koila,Speeding,1way,1.0,30,5G,-117,7.0,-21.0,0.0071380224980278,40.323242817835904,21.793058204342792
User_52,2025-01-09 03:00:41,0.544,0.0932,Walking,Zep,Driving_Under_Influence,4way,0.0,50,116,-65,6.0,11.0,0.0050309194560236,40.27884351586904,21.751223325926897
User_04,2025-01-09 03:06:23,0.662,0.0687,Driving,Ligeris,Reckless_Driving,4way,0.0,Lane_Discards,WiFi,-68,84.0,-11.0,0.0083675042698008,40.3066843908127,21.806706436745777
User_47,2025-01-09 04:06:07,0.585,0.1242,Flying,Ligeris,Reckless_Driving,4way,0.0,40,4G,-84,18.0,12.0,0.0015307460960449,40.30508455019156,21.806427270981647
